epoch,train_loss,val_loss,val_dice,learning_rate
1,2.2905591858757868,1.0350822806358337,0.1427585780620575,0.0001
2,1.5162163840399847,1.0322460730870564,0.21697622537612915,0.0001
3,1.1533230940500896,1.0670969883600872,0.21127823491891226,0.0001
4,1.0118140247133043,1.1120389699935913,0.17741683622201285,0.0001
5,0.944005184703403,1.0367770592371623,0.2069027821222941,5e-05
