epoch,train_loss,val_loss,val_dice,learning_rate
1,0.6498737004068162,0.8447733521461487,0.829110304514567,0.0001
2,0.5025550193256803,0.9616843263308207,0.9412653048833212,0.0001
3,0.4992416302363078,0.9831843972206116,0.9415944615999857,0.0001
4,0.4789097242885166,0.9786853392918905,0.9451590975125631,5e-05
5,0.4232669737603929,0.9473234415054321,0.9450911482175192,5e-05
