epoch,train_loss,val_loss,val_dice,learning_rate
1,2.6385330226686268,1.679837981859843,0.8983550270398458,0.0001
2,1.8091460598839655,1.9225727717081706,0.9347261190414429,0.0001
3,1.4466191795137193,1.8424981435139973,0.9414349794387817,0.0001
4,1.335647185643514,1.7754062414169312,0.9451228976249695,5e-05
5,1.316886345545451,1.726216435432434,0.942754864692688,5e-05
