epoch,train_loss,val_loss,val_dice,learning_rate
1,5.236099084218343,5.791834990183513,0.05420522764325142,0.0001
2,3.2988354894849987,5.948940912882487,0.020061785976092022,0.0001
3,2.8066773811976113,6.581682999928792,0.002752106636762619,0.0001
4,2.214372568660312,7.090234756469727,0.002181491581723094,5e-05
5,2.1563731829325357,6.864585558573405,0.006024940405040979,5e-05
